path,,Model Root/Driver/Plant/UserInterface/DISP_Plant/Angle_SteeringWheel[deg],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_AccPedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_BrakePedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/Pos_ClutchPedal[%],Model Root/Driver/Plant/UserInterface/DISP_Plant/v_Vehicle[km|h],Model Root/Engine/Control/Interface_External_In/States/n_Engine[rpm]_,Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Angle_SteeringWheel[deg],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_AccPedal[%],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_BrakePedal[%],Model Root/Environment/Maneuver/UserInterface/PAR_Plant/ManualControl/Pos_ClutchPedal[%],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Accelerations/a_y_Vehicle_CoG[m|s2],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_FL_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_FR_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_RL_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Brake/p_RR_Brake[bar],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Positions/s_Vehicle[m],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_FL_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_FR_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_RL_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Tire/v_Circumf_Dyn_RR_Wheel[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Velocities/v_x_Vehicle_CoG[km|h],Model Root/VehicleDynamics/Plant/UserInterface/DISP_Plant/Velocities/YawRate_Vehicle_CoG[deg|s]
flags,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
min,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
max,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
minWeak,,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity,-Infinity
maxWeak,,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity,Infinity
,1.1400205883289336,2.1358958421655909e-11,19.101538600600747,0,0,43.85996110897154,3418.2390467687092,0,0,0,100,6.7443309287900825e-13,6.872280522429719e-13,6.872280522429719e-13,6.872280522429719e-13,6.872280522429719e-13,25.152253621822915,44.684311657622622,44.684311657622963,44.878682099826399,44.878682099826733,43.85996110897154,4.237701715792324e-12
,1.1498632361057282,2.0672974140282306e-11,18.786776567621178,0,0,43.973434379673648,3370.0695443195414,0,0,0,100,6.6418070203395564e-13,6.539213615042172e-13,6.539213615042172e-13,6.539213615042172e-13,6.539213615042172e-13,25.274229241118302,44.791759076367399,44.791759076367711,44.971305601464067,44.971305601464394,43.973434379673648,4.1046271249783612e-12
,1.1600199899604797,2.000634169044889e-11,18.490848017668583,0,0,44.084291617076957,3322.3524201401051,0,0,0,100,6.5214599944966924e-13,6.2216898299993773e-13,6.2216898299993773e-13,6.2216898299993773e-13,6.2216898299993773e-13,25.396516936379626,44.862144914558733,44.862144914559039,45.026681305475122,45.026681305475442,44.084291617076957,3.9712255048804885e-12
,1.1698637427570342,1.9358658283374005e-11,18.221273222066007,0,0,44.191543540341939,3275.5037354633155,0,0,0,100,6.4073067166150523e-13,5.915268275202834e-13,5.915268275202834e-13,5.915268275202834e-13,5.915268275202834e-13,25.519108308937145,44.922977338029582,44.922977338029909,45.075852386033773,45.075852386034079,44.191543540341939,3.8367670998282392e-12
,1.1800209216194153,1.8729363705573224e-11,17.983867681205748,0,0,44.294439015970262,3230.2360549544687,0,0,0,100,6.2820965172202384e-13,5.6266102888002933e-13,5.6266102888002933e-13,5.6266102888002933e-13,5.6266102888002933e-13,25.641992253069468,44.984515694833142,44.984515694833448,45.126973884293037,45.126973884293342,44.294439015970262,3.7042626156286908e-12
,1.1898630253868103,1.8117728500460751e-11,17.780696797256912,0,0,44.392734862801788,3186.9775052909108,0,0,0,100,6.1415135770540726e-13,5.3534954247425048e-13,5.3534954247425048e-13,5.3534954247425048e-13,5.3534954247425048e-13,25.765156300717528,45.041103338087368,45.041103338087645,45.174317973032224,45.174317973032522,44.392734862801788,3.5733159451265386e-12
,1.2000211817665098,1.7523041986932139e-11,17.612770081425861,0,0,44.486330025007895,3146.2591302110209,0,0,0,100,6.000214308171713e-13,5.0870418988324673e-13,5.0870418988324673e-13,5.0870418988324673e-13,5.0870418988324673e-13,25.888587525787418,45.094058914055267,45.094058914055545,45.222159004813435,45.222159004813726,44.486330025007895,3.4451039232523554e-12
,1.2098636340400695,1.6944627154349499e-11,17.479653311845166,0,0,44.575315807316471,3108.3271935089911,0,0,0,100,5.843171036387436e-13,4.8427928334149328e-13,4.8427928334149328e-13,4.8427928334149328e-13,4.8427928334149328e-13,26.012272922278331,45.146796535391971,45.146796535392248,45.274791552227803,45.274791552228088,44.575315807316471,3.3205556388103527e-12
,1.2200215354148864,1.6381800523630497e-11,17.379097700893443,0,0,44.660023406230572,3073.2308121895162,0,0,0,100,5.6811335598813312e-13,4.602984660095899e-13,4.602984660095899e-13,4.602984660095899e-13,4.602984660095899e-13,26.13620006296911,45.198155738682672,45.198155738682949,45.329108957111735,45.329108957112012,44.660023406230572,3.2029488440342736e-12
,1.2298641661918639,1.5833909754897273e-11,17.308419684352888,0,0,44.740838267158061,3040.9495904498026,0,0,0,100,5.506165236208447e-13,4.3809400551708677e-13,4.3809400551708677e-13,4.3809400551708677e-13,4.3809400551708677e-13,26.260357553830708,45.247260188679199,45.247260188679469,45.382494397076357,45.38249439707662,44.740838267158061,3.0914356428824876e-12
,1.240020801044464,1.5300447604282021e-11,17.26521989430109,0,0,44.818104384104444,3011.4171554939608,0,0,0,100,5.3263461985208898e-13,4.163336342344337e-13,4.163336342344337e-13,4.163336342344337e-13,4.163336342344337e-13,26.384735014860805,45.295335324745004,45.295335324745238,45.43586435636616,45.435864356366423,44.818104384104444,2.9853885730625076e-12
,1.2498650723503113,1.4780940301685706e-11,17.246898510620092,0,0,44.892189453679343,2984.5782076416062,0,0,0,100,5.1450633057644385e-13,3.9634961979118088e-13,3.9634961979118088e-13,3.9634961979118088e-13,3.9634961979118088e-13,26.509323048942974,45.342955674377365,45.342955674377613,45.490022527696574,45.490022527696844,44.892189453679343,2.8840751879763211e-12
,1.2600237217384338,1.4274844688047117e-11,17.251385760722005,0,0,44.963387931518255,2960.8030643946108,0,0,0,100,4.951745471228136e-13,3.7636560534792807e-13,3.7636560534792807e-13,3.7636560534792807e-13,3.7636560534792807e-13,26.634113202963096,45.390607468540857,45.390607468541106,45.544566571547357,45.544566571547598,44.963387931518255,2.7885782336763625e-12
,1.2698661655120849,1.3781782524511738e-11,17.276609016706626,0,0,45.031992203546288,2939.8060138683968,0,0,0,100,4.7720904099553006e-13,3.5860203695392556e-13,3.5860203695392556e-13,3.5860203695392556e-13,3.5860203695392556e-13,26.759097814887816,45.440645797548697,45.440645797548939,45.601350204581749,45.601350204581991,45.031992203546288,2.6987660793290166e-12
,1.2800234888767241,1.3301634206198877e-11,17.320007235793351,0,0,45.098357266859452,2921.2688262789902,0,0,0,100,4.5972927291059558e-13,3.4083846855992306e-13,3.4083846855992306e-13,3.4083846855992306e-13,3.4083846855992306e-13,26.884270107448298,45.492755863875388,45.492755863875608,45.660782132121959,45.6607821321222,45.098357266859452,2.6154256015572666e-12
,1.2898667061637878,1.2834378063546717e-11,17.374351223802748,0,0,45.162845399433159,2904.8568574316678,0,0,0,100,4.4152946154098761e-13,3.2418512319054571e-13,3.2418512319054571e-13,3.2418512319054571e-13,3.2418512319054571e-13,27.009624327296393,45.544172504759963,45.544172504760176,45.720253127556553,45.720253127556774,45.162845399433159,2.5362580756157738e-12
,1.3000241145301819,1.2379948204500266e-11,17.42660205111677,0,0,45.225717392373248,2890.3335004720534,0,0,0,100,4.2420507128373979e-13,3.0864200084579352e-13,3.0864200084579352e-13,3.0864200084579352e-13,3.0864200084579352e-13,27.135155614136437,45.594667462960295,45.594667462960501,45.778471390400753,45.778471390400973,45.225717392373248,2.4601761761689851e-12
,1.3098660397945403,1.1938148021934865e-11,17.491264431081117,0,0,45.287147578960479,2877.4621674009768,0,0,0,100,4.0836624868890425e-13,2.9309887850104133e-13,2.9309887850104133e-13,2.9309887850104133e-13,2.9309887850104133e-13,27.260859707211061,45.645586419674103,45.645586419674324,45.835724409909815,45.835724409910014,45.287147578960479,2.3875635233946335e-12
,1.3200247061832426,1.1508704604773355e-11,17.567239931530114,0,0,45.347289935960049,2866.0738160196697,0,0,0,100,3.9326038689420607e-13,2.7911006839076435e-13,2.7911006839076435e-13,2.7911006839076435e-13,2.7911006839076435e-13,27.386732795309218,45.697044736640436,45.697044736640642,45.892022663937489,45.892022663937695,45.347289935960049,2.3189058856356063e-12
,1.3298665379455565,1.1091377780008857e-11,17.653506788952146,0,0,45.406287287848706,2856.0486765342212,0,0,0,100,3.7845500809791157e-13,2.6578739209526248e-13,2.6578739209526248e-13,2.6578739209526248e-13,2.6578739209526248e-13,27.512771483693658,45.748657044340852,45.748657044341059,45.947432670315081,45.947432670315294,45.406287287848706,2.2536199350893701e-12
,1.3400243203186035,1.0685994278904358e-11,17.749166773380129,0,0,45.464265223317177,2847.2439889680377,0,0,0,100,3.6605491909142309e-13,2.524647157997606e-13,2.524647157997606e-13,2.524647157997606e-13,2.524647157997606e-13,27.638972751927259,45.800598368757932,45.800598368758116,46.00228229169192,46.00228229169214,45.464265223317177,2.1916000247420756e-12
,1.3498672571006773,1.0292416054300996e-11,17.853382643151367,0,0,45.521340475251257,2839.6028969102545,0,0,0,100,3.5407379508651288e-13,2.3980817331903381e-13,2.3980817331903381e-13,2.3980817331903381e-13,2.3980817331903381e-13,27.765333915560809,45.853051172081614,45.853051172081798,46.056552675319843,46.056552675320056,45.521340475251257,2.1318617956011411e-12
,1.3600253794799804,9.9105702644232971e-12,17.965376612787857,0,0,45.577621179427517,2832.9774673711377,0,0,0,100,3.4309756289172528e-13,2.2870594307278225e-13,2.2870594307278225e-13,2.2870594307278225e-13,2.2870594307278225e-13,27.89185260512448,45.9058929879793,45.905892987979499,46.110067635927891,46.110067635928083,45.577621179427517,2.0723808032921588e-12
,1.3698685117656706,9.5403892583240254e-12,18.084471604859512,0,0,45.633201487775487,2827.3306676725647,0,0,0,100,3.3322288801083489e-13,2.1760371282653068e-13,2.1760371282653068e-13,2.1760371282653068e-13,2.1760371282653068e-13,28.018526734434985,45.959013401571255,45.959013401571447,46.162938706752406,46.162938706752577,45.633201487775487,2.0139702336793423e-12
,1.3800267021457671,9.1817883380130536e-12,18.21006631652363,0,0,45.688164938121282,2822.5805762728919,0,0,0,100,3.244594640750561e-13,2.0650148258027912e-13,2.0650148258027912e-13,2.0650148258027912e-13,2.0650148258027912e-13,28.145354463972456,46.012404805304755,46.012404805304946,46.215370541434197,46.215370541434389,45.688164938121282,1.9547630894890024e-12
,1.3898691374191283,8.8346073971946272e-12,18.341591435623503,0,0,45.742590288067575,2818.6240845312668,0,0,0,100,3.1613114663712089e-13,1.9628743075372768e-13,1.9628743075372768e-13,1.9628743075372768e-13,1.9628743075372768e-13,28.272334179455651,46.066081821437407,46.066081821437585,46.267447629978392,46.267447629978577,45.742590288067575,1.8982516083819839e-12
,1.400025109259796,8.4985779879359258e-12,18.478503414586896,0,0,45.796552372884904,2815.5110433519208,0,0,0,100,3.0744715931862363e-13,1.8740564655672642e-13,1.8740564655672642e-13,1.8740564655672642e-13,1.8740564655672642e-13,28.399464480827266,46.120024579736551,46.120024579736729,46.319200670897196,46.319200670897366,45.796552372884904,1.8426685384520637e-12
,1.4098684625492095,8.1735671213737463e-12,18.620286853015976,0,0,45.850121829665149,2813.0986648499356,0,0,0,100,2.996234030652942e-13,1.7852386235972517e-13,1.7852386235972517e-13,1.7852386235972517e-13,1.7852386235972517e-13,28.526744170112888,46.174311771173564,46.174311771173706,46.370848708831197,46.370848708831375,45.850121829665149,1.7852265653894383e-12
,1.4200258114147186,7.8595445336398535e-12,18.766428218884098,0,0,45.903368591397125,2811.3636731365359,0,0,0,100,2.9187249495833848e-13,1.6964207816272392e-13,1.6964207816272392e-13,1.6964207816272392e-13,1.6964207816272392e-13,28.654172244074033,46.228907599063028,46.228907599063199,46.422519457008256,46.422519457008413,45.903368591397125,1.7256724780796678e-12
,1.4298689522003174,7.5563645117468542e-12,18.91643501029511,0,0,45.956359380239491,2810.1931344530876,0,0,0,100,2.8343330714286667e-13,1.6076029396572267e-13,1.6076029396572267e-13,1.6076029396572267e-13,1.6076029396572267e-13,28.781747891476545,46.28360935122798,46.283609351228144,46.474114864077329,46.474114864077499,45.956359380239491,1.6682977652008144e-12
,1.4400262415645599,7.2636964409244116e-12,19.069896071905994,0,0,46.009149806327265,2809.5743140972131,0,0,0,100,2.7586941496225711e-13,1.5254464358349651e-13,1.5254464358349651e-13,1.5254464358349651e-13,1.5254464358349651e-13,28.909470473818484,46.338357584441432,46.338357584441567,46.525622551206382,46.525622551206538,46.009149806327265,1.6138944464321742e-12
,1.4498691103454588,6.98126811861131e-12,19.22647388545499,0,0,46.061785451866498,2809.5474959981593,0,0,0,100,2.6855163108216022e-13,1.4588330543574557e-13,1.4588330543574557e-13,1.4588330543574557e-13,1.4588330543574557e-13,29.037339492691494,46.393341705691562,46.393341705691711,46.577289518299288,46.577289518299445,46.061785451866498,1.5596688402817085e-12
,1.4600273942276001,6.7088678251323693e-12,19.385820478637175,0,0,46.114312980627254,2810.0136030820463,0,0,0,100,2.5961467131482971e-13,1.3922196728799463e-13,1.3922196728799463e-13,1.3922196728799463e-13,1.3922196728799463e-13,29.165354574988442,46.448742043584353,46.448742043584495,46.629399325891185,46.62939932589132,46.114312980627254,1.5054047248100551e-12
,1.4698698975017548,6.4462983229970645e-12,19.501943141165061,0,0,46.166786186905192,2811.1157601873042,0,0,0,100,2.5232000073911519e-13,1.3256062914024369e-13,1.3256062914024369e-13,1.3256062914024369e-13,1.3256062914024369e-13,29.293515486288346,46.504538153436059,46.504538153436215,46.682050221290332,46.682050221290481,46.166786186905192,1.4516346505425582e-12
,1.480027263367462,6.1932670820170586e-12,19.64613344220108,0,0,46.21926373031885,2812.7856303163271,0,0,0,100,2.4385626117564582e-13,1.2589929099249275e-13,1.2589929099249275e-13,1.2589929099249275e-13,1.2589929099249275e-13,29.421822147766065,46.560854024128773,46.560854024128901,46.735474179227239,46.735474179227396,46.21926373031885,1.4007439591448494e-12
,1.4898698601436615,5.949437535097554e-12,19.791647112277857,0,0,46.271823352803032,2814.9679342489344,0,0,0,100,2.3613929263111638e-13,1.1923795284474181e-13,1.1923795284474181e-13,1.1923795284474181e-13,1.1923795284474181e-13,29.55027466103839,46.617737420341058,46.617737420341179,46.78983567375051,46.789835673750645,46.271823352803032,1.3508934716940805e-12
,1.5000277870189667,5.7145417225344583e-12,19.937925048699487,0,0,46.324537890380128,2817.6304769377175,0,0,0,100,2.2823100304911133e-13,1.1257661469699087e-13,1.1257661469699087e-13,1.1257661469699087e-13,1.1257661469699087e-13,29.67887335626558,46.675058475154223,46.675058475154344,46.844955827067551,46.844955827067665,46.324537890380128,1.3013974075651784e-12
,1.509870315793991,5.4883109494981924e-12,20.084664829759472,0,0,46.377446152572489,2820.5125509828376,0,0,0,100,2.1988999289835625e-13,1.0746958878371515e-13,1.0746958878371515e-13,1.0746958878371515e-13,1.0746958878371515e-13,29.807618715717282,46.732763922682921,46.732763922683041,46.900579864417708,46.900579864417821,46.377446152572489,1.252770574917009e-12
,1.5200274606555937,5.2704647000773511e-12,20.231660925587853,0,0,46.430574022579634,2823.5621625911945,0,0,0,100,2.1220164297185825e-13,1.0302869668521453e-13,1.0302869668521453e-13,1.0302869668521453e-13,1.0302869668521453e-13,29.936511312385289,46.790482169861065,46.790482169861185,46.956668959405917,46.956668959406031,46.430574022579634,1.2058035282467186e-12
,1.5298714769569397,5.0607593463462935e-12,20.378818613682732,0,0,46.483932732047663,2826.7246111574636,0,0,0,100,2.04626717720057e-13,9.8587804586713901e-14,9.8587804586713901e-14,9.8587804586713901e-14,9.8587804586713901e-14,30.06555177496832,46.847684143629557,46.847684143629657,47.012846148539069,47.01284614853919,46.483932732047663,1.1607165819531348e-12
,1.5400277038024901,4.8589386309950895e-12,20.526188696875678,0,0,46.537514395356666,2830.0554931642218,0,0,0,100,1.9698932865586337e-13,9.4146912488213275e-14,9.4146912488213275e-14,9.4146912488213275e-14,9.4146912488213275e-14,30.194740737460016,46.905030647004374,46.905030647004459,47.069273693503838,47.069273693503938,46.537514395356666,1.1169897863914786e-12
,1.5498707340862274,4.664839260756513e-12,20.67374269719469,0,0,46.591321478292741,2833.498311773445,0,0,0,100,1.8904834968506352e-13,8.9706020389712648e-14,8.9706020389712648e-14,8.9706020389712648e-14,8.9706020389712648e-14,30.324078815147097,46.963549042603837,46.963549042603937,47.126279692849224,47.126279692849302,46.591321478292741,1.0728266507914922e-12
,1.560027819446945,4.4783690916977472e-12,20.821251446214074,0,0,46.645382651583809,2836.8649732602958,0,0,0,100,1.8243296303449005e-13,8.5265128291212022e-14,8.5265128291212022e-14,8.5265128291212022e-14,8.5265128291212022e-14,30.453566667702411,47.022427309911869,47.022427309911961,47.183290986901696,47.183290986901795,46.645382651583809,1.028557043718249e-12
,1.5698720652523039,4.2992931889656956e-12,20.968612993080708,0,0,46.699709775566369,2840.095985329091,0,0,0,100,1.7535018383064009e-13,8.0824236192711396e-14,8.0824236192711396e-14,8.0824236192711396e-14,8.0824236192711396e-14,30.583205024989219,47.080528681371689,47.080528681371788,47.239746892536459,47.239746892536566,46.699709775566369,9.8790062921902888e-13
,1.5800292866153716,4.1272127019492354e-12,21.116058596891779,0,0,46.75427106920651,2843.1431879234528,0,0,0,100,1.6870078575608274e-13,7.638334409421077e-14,7.638334409421077e-14,7.638334409421077e-14,7.638334409421077e-14,30.71299459499193,47.137891169233484,47.137891169233569,47.295705108339057,47.295705108339142,46.75427106920651,9.5131347468281592e-13
,1.5898720108936308,3.961798671858904e-12,21.263988985309467,0,0,46.809012768142367,2846.0826155924728,0,0,0,100,1.6241888353450277e-13,7.1942451995710144e-14,7.1942451995710144e-14,7.1942451995710144e-14,7.1942451995710144e-14,30.842935961911994,47.195086288897997,47.195086288898061,47.351495367498032,47.351495367498103,46.809012768142367,9.1435860967986337e-13
,1.6000297167652129,3.8029412151758528e-12,21.412736237782429,0,0,46.863890363132555,2848.9659703267666,0,0,0,100,1.5632572340628908e-13,6.7501559897209518e-14,6.7501559897209518e-14,6.7501559897209518e-14,6.7501559897209518e-14,30.973029566732123,47.252391812862811,47.252391812862903,47.407477338720369,47.407477338720447,46.863890363132555,8.7564568941909431e-13
,1.6098772181285856,3.6504476179759327e-12,21.562461744234422,0,0,46.918881885356484,2851.8444750745116,0,0,0,100,1.5039850486811516e-13,6.4614980033184111e-14,6.4614980033184111e-14,6.4614980033184111e-14,6.4614980033184111e-14,31.103275754185798,47.309754040587222,47.309754040587308,47.463905667048827,47.463905667048913,46.918881885356484,8.3938154394567394e-13
,1.6200293139003752,3.5039950786910746e-12,21.68242442298007,0,0,46.973984255194466,2854.7522781566836,0,0,0,100,1.4493166292259579e-13,6.2394533983933798e-14,6.2394533983933798e-14,6.2394533983933798e-14,6.2394533983933798e-14,31.233674833775279,47.367028433576543,47.367028433576628,47.520744164851742,47.52074416485182,46.973984255194466,8.06783562955893e-13
,1.6298772912719726,3.3632138666503585e-12,21.815593826733163,0,0,47.029201531905969,2857.6964403212592,0,0,0,100,1.3970510453096836e-13,6.0174087934683484e-14,6.0174087934683484e-14,6.0174087934683484e-14,6.0174087934683484e-14,31.364227118239366,47.424146193438702,47.42414619343878,47.577779780695494,47.577779780695579,47.029201531905969,7.7742718832897446e-13
,1.64002970154953,3.2277952479532722e-12,21.949695068477457,0,0,47.084535968086406,2860.8910244421722,0,0,0,100,1.3453563219493624e-13,5.7953641885433171e-14,5.7953641885433171e-14,5.7953641885433171e-14,5.7953641885433171e-14,31.494932930184881,47.481261740123145,47.481261740123195,47.635047499607545,47.635047499607616,47.084535968086406,7.4901766293233388e-13
,1.6498779339260101,3.0975813206640462e-12,22.084664787974379,0,0,47.139994934908778,2864.2609526458555,0,0,0,100,1.2904399029579631e-13,5.5733195836182858e-14,5.5733195836182858e-14,5.5733195836182858e-14,5.5733195836182858e-14,31.625792600665477,47.538877994106976,47.538877994107025,47.69313946219458,47.693139462194644,47.139994934908778,7.1932684801476968e-13
,1.6600299106956482,2.9725011928503985e-12,22.220271310825389,0,0,47.195607750584749,2867.7839268363359,0,0,0,100,1.2485732906052432e-13,5.3512749786932545e-14,5.3512749786932545e-14,5.3512749786932545e-14,5.3512749786932545e-14,31.756806507216972,47.596881751122034,47.596881751122098,47.752054840472233,47.752054840472283,47.195607750584749,6.8818236093482681e-13
,1.6698775905620573,2.8524399988446443e-12,22.356233322636243,0,0,47.251410102206144,2871.4317153997358,0,0,0,100,1.2015388345984831e-13,5.1292303737682232e-14,5.1292303737682232e-14,5.1292303737682232e-14,5.1292303737682232e-14,31.88797512431616,47.654727829894298,47.654727829894377,47.811204027034087,47.811204027034144,47.251410102206144,6.5828194811850127e-13
,1.6800311568603514,2.7371603465561206e-12,22.492414504816988,0,0,47.307418697983053,2875.1980117352759,0,0,0,100,1.155888080175604e-13,4.9071857688431919e-14,4.9071857688431919e-14,4.9071857688431919e-14,4.9071857688431919e-14,32.019299004086797,47.712513391724492,47.712513391724556,47.870560998682578,47.870560998682642,47.307418697983053,6.3185377692156504e-13
,1.689879703742218,2.6263559527082429e-12,22.628724796372353,0,0,47.363644225550203,2879.0944935316888,0,0,0,100,1.1123557678832415e-13,4.6851411639181606e-14,4.6851411639181606e-14,4.6851411639181606e-14,4.6851411639181606e-14,32.150778729627035,47.77061413849642,47.77061413849647,47.930428131209737,47.930428131209794,47.363644225550203,6.0809471728898829e-13
,1.7000298784797667,2.5198156355996002e-12,22.765037439774261,0,0,47.420102187566975,2883.1022761634104,0,0,0,100,1.0768345172686183e-13,4.4630965589931293e-14,4.4630965589931293e-14,4.4630965589931293e-14,4.4630965589931293e-14,32.282414926766762,47.829122834564217,47.829122834564252,47.99089068991065,47.9908906899107,47.420102187566975,5.8423120924950454e-13
,1.709878629365158,2.4174606136931479e-12,22.901295706774043,0,0,47.47679896866935,2887.2361929087961,0,0,0,100,1.0365363324845856e-13,4.241051954068098e-14,4.241051954068098e-14,4.241051954068098e-14,4.241051954068098e-14,32.414208247994317,47.888023682945139,47.888023682945189,48.05185725901309,48.05185725901314,47.47679896866935,5.590005323655255e-13
,1.7200306401359557,2.3192011211598317e-12,23.037412293749931,0,0,47.533744934722876,2891.4640171952828,0,0,0,100,9.9407121481501723e-14,4.0190073491430667e-14,4.0190073491430667e-14,4.0190073491430667e-14,4.0190073491430667e-14,32.546159369145265,47.947263969041344,47.947263969041394,48.113451934286971,48.113451934287028,47.533744934722876,5.3558800911907071e-13
,1.7298785835067749,2.2247979304255039e-12,23.173287664309054,0,0,47.590952042883558,2895.8251705048774,0,0,0,100,9.5554372612795926e-14,3.7969627442180354e-14,3.7969627442180354e-14,3.7969627442180354e-14,3.7969627442180354e-14,32.678268997165901,48.006790296271561,48.006790296271603,48.17566468817266,48.175664688172716,47.590952042883558,5.1524928490820145e-13
,1.7400320478031157,2.134045843194833e-12,23.308819273730986,0,0,47.648432620597326,2900.3405509585859,0,0,0,100,9.1699146361947943e-14,3.5749181392930041e-14,3.5749181392930041e-14,3.5749181392930041e-14,3.5749181392930041e-14,32.810537872708828,48.066760846618443,48.066760846618486,48.238394352603187,48.23839435260323,47.648432620597326,4.9530275839371388e-13
,1.7498795321659086,2.0468718397053722e-12,23.443879187999414,0,0,47.706202244943697,2905.0610553722258,0,0,0,100,8.8420632076273992e-14,3.3528735343679728e-14,3.3528735343679728e-14,3.3528735343679728e-14,3.3528735343679728e-14,32.942966773435678,48.127444015426185,48.127444015426214,48.301662991938784,48.301662991938827,47.706202244943697,4.7542380378717503e-13
,1.7600310754283903,1.9631625398712051e-12,23.578272358090114,0,0,47.764285110520547,2909.9688601899138,0,0,0,100,8.505316281789659e-14,3.1308289294429414e-14,3.1308289294429414e-14,3.1308289294429414e-14,3.1308289294429414e-14,33.075556530249138,48.188904862851821,48.188904862851864,48.365522332745421,48.365522332745449,47.764285110520547,4.5637964731045851e-13
,1.7698796138099671,1.8827985144975826e-12,23.686313564772437,0,0,47.822712003744293,2915.0609545537172,0,0,0,100,8.1928430986506915e-14,2.9087843245179101e-14,2.9087843245179101e-14,2.9087843245179101e-14,2.9087843245179101e-14,33.208308051273278,48.250965802629295,48.250965802629331,48.429870022702239,48.429870022702261,47.822712003744293,4.3778770367869057e-13
,1.7800325595970152,1.8057039938328059e-12,23.800911882747176,0,0,47.881511382486089,2920.3322917971163,0,0,0,100,7.9079070297363156e-14,2.6867397195928788e-14,2.6867397195928788e-14,2.6867397195928788e-14,2.6867397195928788e-14,33.341222328963887,48.313559499361062,48.313559499361098,48.49463323385482,48.494633233854877,47.881511382486089,4.1951718850324771e-13
,1.7898795679515838,1.731710989261275e-12,23.914163750133945,0,0,47.940706751396533,2925.7196872052327,0,0,0,100,7.4731072477003537e-14,2.4646951146678475e-14,2.4646951146678475e-14,2.4646951146678475e-14,2.4646951146678475e-14,33.474300428260115,48.376746860724715,48.376746860724744,48.559795235061401,48.559795235061443,47.940706751396533,4.0433366214353302e-13
,1.8000333467533112,1.6606376480569093e-12,24.025900533316996,0,0,48.000317914101586,2931.2244789786746,0,0,0,100,7.238009948414661e-14,2.2426505097428162e-14,2.2426505097428162e-14,2.2426505097428162e-14,2.2426505097428162e-14,33.607543474891507,48.440479753770035,48.440479753770063,48.625262027843419,48.625262027843441,48.000317914101586,3.8954372956479869e-13
,1.8098809076175688,1.592436983393902e-12,24.135995424033911,0,0,48.060359137164077,2936.7850412431171,0,0,0,100,6.9173730553946629e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,33.740952643096932,48.504703399615018,48.504703399615067,48.691003389265141,48.691003389265163,48.060359137164077,3.7330151880419533e-13
,1.820033156392288,1.5270723401808082e-12,24.244362472596972,0,0,48.120839308535871,2942.4487877361971,0,0,0,100,6.6718514356901116e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,2.2204460492503131e-14,33.874529139557033,48.569423698702039,48.569423698702074,48.757057025164812,48.757057025164833,48.120839308535871,3.5759817314280804e-13
